Store,Product,Price,Rating,Number of Reviews,Calories
Headlines Diner & Grill,Grilled Chicken Sandwich,16.99,,0,
Headlines Diner & Grill,Turkey Melt,16.99,,0,
Headlines Diner & Grill,Chicken Club,17.99,100.0,3,
Headlines Diner & Grill,Turkey Avocado,16.99,,0,
Headlines Diner & Grill,Sriracha Chicken Sandwich,16.99,,0,
Headlines Diner & Grill,Grilled Chicken Pesto Panini,17.99,,0,
Headlines Diner & Grill,Chipotle Burger Panini,17.99,,0,
Headlines Diner & Grill,Roasted Turkey Breast Panini,17.99,,0,
Headlines Diner & Grill,Ham & Cheese Panini,16.99,,0,
Headlines Diner & Grill,Grilled Chicken Chipotle Panini,17.99,,0,
Headlines Diner & Grill,Chicken Caesar Panini,17.99,,0,
Headlines Diner & Grill,Chef's Salad,17.99,,0,
Headlines Diner & Grill,Chicken Caesar Salad,17.49,,0,
Headlines Diner & Grill,Chicken Salad,17.49,,0,
Headlines Diner & Grill,Tuna Salad,17.49,,0,
Headlines Diner & Grill,Bacon Avocado Salad,15.99,,0,
Headlines Diner & Grill,Walnut Chicken Apple Salad,18.49,,0,
Headlines Diner & Grill,Mixed Green Salad,9.99,,0,
Headlines Diner & Grill,Greek Salad,14.69,,0,
Headlines Diner & Grill,Cobb Salad,17.99,,0,
Headlines Diner & Grill,Grill Steak Salad,21.99,,0,
Headlines Diner & Grill,Grill Chicken Pesto Wrap,16.99,,0,
Headlines Diner & Grill,Tuna Salad Avocado Wrap,16.99,,0,
Headlines Diner & Grill,Grilled Chicken Chipotle Wrap,16.99,,0,
Headlines Diner & Grill,Steak Wrap,16.99,,0,
Headlines Diner & Grill,Original Hot Dogger Combo,15.99,,0,
Headlines Diner & Grill,Original Hot Dogger,8.99,,0,
Headlines Diner & Grill,Fish & Chips,17.99,100.0,3,
Headlines Diner & Grill,Seafood Combo Basket,19.99,,0,
Headlines Diner & Grill,Shrimp Basket,18.99,,0,
Headlines Diner & Grill,Pasta with Pink Sauce,21.0,,0,
Headlines Diner & Grill,Alfredo Fettuccini,21.0,,0,
Headlines Diner & Grill,Pesto Fettuccini,21.0,,0,
Headlines Diner & Grill,Shrimp Chipotle Linguini,23.5,,0,
Headlines Diner & Grill,Rapini Pasta,21.0,,0,
Headlines Diner & Grill,Lime Chicken Pasta,21.0,,0,
Headlines Diner & Grill,Meatball Spaghetti,21.0,,0,
Headlines Diner & Grill,freshly squeezed orange juice,9.99,,0,
Headlines Diner & Grill,Horchata,4.5,,0,
Headlines Diner & Grill,Mexican Coke 12 fl oz,6.99,,0,
Headlines Diner & Grill,Jamaica,4.5,,0,
Headlines Diner & Grill,Bottled Water,4.99,,0,
Headlines Diner & Grill,Fountain Drink,4.99,,0,
Headlines Diner & Grill,Snapple,4.99,,0,
Headlines Diner & Grill,jarritos,4.99,,0,
Headlines Diner & Grill,Coffee,4.99,,0,
Headlines Diner & Grill,Shakes,9.99,,0,
Headlines Diner & Grill,Iced Coffee,7.99,,0,
Jayde's Deli & Cafe,Avocado Toast,14.0,94.0,19,
Jayde's Deli & Cafe,Crispy Organic Chicken Sandiwch,18.0,100.0,8,
Jayde's Deli & Cafe,Hibiscus Berry Smoothie,14.0,93.0,16,
Jayde's Deli & Cafe,Korean Skirt Steak Sandwich,20.0,100.0,4,
Jayde's Deli & Cafe,Bel Air Smash Burger,14.0,94.0,19,
Jayde's Deli & Cafe,Latte,6.5,87.0,16,
Jayde's Deli & Cafe,Golden Banana Smoothie,14.0,100.0,4,
Jayde's Deli & Cafe,Classic Turkey Club Sandwich,15.0,,0,
Jayde's Deli & Cafe,Jayde's Butter Croissants,18.5,100.0,4,
Jayde's Deli & Cafe,Green & Glowing Smoothie,14.0,88.0,9,
Jayde's Deli & Cafe,Matcha Latte,7.0,100.0,9,
Jayde's Deli & Cafe,Jayde's Oat Chai,7.99,,0,
Jayde's Deli & Cafe,Greek Hummus Wrap,14.0,100.0,15,
Jayde's Deli & Cafe,Keto Breakfast Bowl,16.0,87.0,8,
Jayde's Deli & Cafe,Croissant Breakfast Sandwich,14.0,100.0,12,
Jayde's Deli & Cafe,Date Night Smoothie,14.0,100.0,4,
Jayde's Deli & Cafe,Jayde's Chocolate Croissants,18.5,,0,
Jayde's Deli & Cafe,Croissant Breakfast Sandwich,14.0,100.0,12,
Jayde's Deli & Cafe,Organic Breakfast Burrito,14.0,75.0,4,
Jayde's Deli & Cafe,Keto Breakfast Bowl,16.0,87.0,8,
Jayde's Deli & Cafe,Challah French Toast,16.0,100.0,5,
Jayde's Deli & Cafe,Chorizo Breakfast Burrito,16.0,,0,
Jayde's Deli & Cafe,Bacon Breakfast Burrito,16.0,85.0,7,
Jayde's Deli & Cafe,Greek Yogurt Parfait,8.0,,0,
Jayde's Deli & Cafe,Brioche Breakfast Sandwich,14.0,100.0,4,
Jayde's Deli & Cafe,Organic Seasonal Fruit Bowl,12.0,,0,
Jayde's Deli & Cafe,English Muffin Breakfast Sandwich,10.0,,0,
Jayde's Deli & Cafe,Toasted Bagel + Cream Cheese,6.0,,0,
Jayde's Deli & Cafe,Organic Omelette + Toast,17.0,,0,
Jayde's Deli & Cafe,Bel Air Smash Burger,14.0,94.0,19,
Jayde's Deli & Cafe,Classic Turkey Club Sandwich,15.0,,0,
Jayde's Deli & Cafe,Crispy Organic Chicken Sandiwch,18.0,100.0,8,
Jayde's Deli & Cafe,Prosciutto + Burrata,13.0,100.0,9,
Jayde's Deli & Cafe,Caprese Sandwich,13.0,,0,
Jayde's Deli & Cafe,Santa Barbara Smoked Salmon Toast,18.0,100.0,7,
Jayde's Deli & Cafe,Jayde's Egg Salad Toast,13.0,100.0,12,
Jayde's Deli & Cafe,Korean Skirt Steak Sandwich,20.0,100.0,4,
Jayde's Deli & Cafe,Santa Barbara Smoked Salmon Bagel,17.0,100.0,15,
Jayde's Deli & Cafe,Pastrami Cheesesteak,19.0,100.0,6,
Jayde's Deli & Cafe,The Godfather,18.0,66.0,3,
Jayde's Deli & Cafe,Truffles Pecorino + Gruyere Grilled Cheese,14.99,100.0,7,
Jayde's Deli & Cafe,Mary's Whole Roasted Chicken Org,19.99,,0,
Jayde's Deli & Cafe,Short Rib Truffled Melt,19.0,,0,
Jayde's Deli & Cafe,Bel Air Smash Tacos,15.0,,0,
Jayde's Deli & Cafe,Meatball Sub,17.0,,0,
Jayde's Deli & Cafe,Chicken Strips + Fries,15.0,,0,
Jayde's Deli & Cafe,Jayde's Gourmet Steak Burrito,17.0,,0,
Jayde's Deli & Cafe,Jayde's Chicken Gourmet Burrito,15.0,,0,
Jayde's Deli & Cafe,Greek Hummus Wrap,14.0,100.0,15,
Jayde's Deli & Cafe,Collard Green Wrap,15.0,100.0,5,
Jayde's Deli & Cafe,Avocado Toast,14.0,94.0,19,
Jayde's Deli & Cafe,Grilled Veggie Panini,14.0,85.0,7,
Jayde's Deli & Cafe,Beyond Burger,16.0,,0,
Jayde's Deli & Cafe,Virtu Protein Bowls,12.99,,0,
Jayde's Deli & Cafe,Virtu Parfait Cups,7.99,,0,
Jayde's Deli & Cafe,Jayde's Chia Seed Pudding,9.99,,0,
Jayde's Deli & Cafe,Fig + Proscuitto + Burrata,17.0,,0,
Jayde's Deli & Cafe,Kids Pancake Platter,12.0,,0,
Jayde's Deli & Cafe,Kids Organic Chicken Tenders + Fries,12.0,,0,
Jayde's Deli & Cafe,Kids Burger,12.0,,0,
Jayde's Deli & Cafe,Bento Box,16.0,,0,
Jayde's Deli & Cafe,Kids Hot Chocolate,2.5,,0,
Jayde's Deli & Cafe,Kids Smoothie,8.0,,0,
Jayde's Deli & Cafe,Beyond Taco Salad,15.5,,0,
Jayde's Deli & Cafe,Caesar Salad,13.5,66.0,3,
Jayde's Deli & Cafe,Vegetable Chicken Soup,18.5,90.0,10,
Jayde's Deli & Cafe,Soup Of The Day - Cup,7.99,,0,
Jayde's Deli & Cafe,Spring Pea Vegan,14.5,,0,
Jayde's Deli & Cafe,Salmon Chopped Salad,17.5,,0,
Jayde's Deli & Cafe,Tomato Basil Bisque,14.5,,0,
Jayde's Deli & Cafe,Organic Vegetable Chili,14.5,,0,
Jayde's Deli & Cafe,Cobb Salad,14.5,,0,
Jayde's Deli & Cafe,Butternut Squash Soup,14.5,75.0,4,
Jayde's Deli & Cafe,Soup Of The Day - Bowl,9.99,,0,
Jayde's Deli & Cafe,Gummy Bears,7.99,,0,
Jayde's Deli & Cafe,Covered Pretzels,5.99,,0,
Jayde's Deli & Cafe,Juju Bears,7.99,,0,
Jayde's Deli & Cafe,Creminelli Fine Meat Snack Pack,7.99,,0,
Jayde's Deli & Cafe,Legendary Foods,3.99,,0,
Jayde's Deli & Cafe,Rx Bar,5.99,,0,
Jayde's Deli & Cafe,Pocky,3.99,,0,
Jayde's Deli & Cafe,Jayde's Vietnamese Cold Coffee,7.99,,0,
Jayde's Deli & Cafe,Unsweetened Green Tea,2.99,,0,
Jayde's Deli & Cafe,Jayde's Oat Chai,7.99,,0,
Jayde's Deli & Cafe,Remedy Organics Plant Based Protien Drink,8.0,,0,
Jayde's Deli & Cafe,Jayde's Oat Matcha Latte,8.99,,0,
Jayde's Deli & Cafe,Jayde's Spring Water 1L,4.99,,0,
Jayde's Deli & Cafe,Jayde's Spring Water 500ml,2.79,,0,
Jayde's Deli & Cafe,The Mountain Valley Sparkling,3.99,,0,
Jayde's Deli & Cafe,The Mountain Valley Water,3.99,,0,
Jayde's Deli & Cafe,Coke Plastic Bottle,3.0,,0,
Jayde's Deli & Cafe,Diet Coke Plastic Bottle,3.0,,0,
Jayde's Deli & Cafe,Sprite Glass Bottle,3.0,,0,
Jayde's Deli & Cafe,Dad's Old Fashioned Rootbeer glass bottle,3.0,,0,
Jayde's Deli & Cafe,Topo Chico,3.0,,0,
Jayde's Deli & Cafe,Guayaki Sparkling Grapefruit Ginger Yerba Mate,3.0,,0,
Jayde's Deli & Cafe,Simple Orange Juice,3.0,,0,
Jayde's Deli & Cafe,Coca Cola Glass Bottle,3.0,,0,
Jayde's Deli & Cafe,Fanta Glass Bottle,3.0,,0,
Jayde's Deli & Cafe,7up Glass Bottle,3.0,,0,
Jayde's Deli & Cafe,Olipop Strawberry Vanilla,4.0,,0,
Jayde's Deli & Cafe,Olipop Cherry Vanilla,4.0,,0,
Jayde's Deli & Cafe,Harmless Harvest Coconut Water 16oz,6.99,,0,
Jayde's Deli & Cafe,Latte,6.5,87.0,16,
Jayde's Deli & Cafe,Matcha Latte,7.0,100.0,9,
Jayde's Deli & Cafe,Cold Brew,6.0,100.0,3,
Jayde's Deli & Cafe,Cappuccino,6.5,100.0,4,
Jayde's Deli & Cafe,Drip Coffee,4.5,,0,
Jayde's Deli & Cafe,Mocha,6.5,,0,
Jayde's Deli & Cafe,Americano,4.5,,0,
Jayde's Deli & Cafe,Flat White,5.0,,0,
Jayde's Deli & Cafe,Espresso,3.5,,0,
Jayde's Deli & Cafe,Kilogram Tea,5.0,,0,
Jayde's Deli & Cafe,Hot Chocolate,4.0,,0,
Jayde's Deli & Cafe,Arnold Palmer,6.0,75.0,4,
Jayde's Deli & Cafe,Caramel Oat Frap,7.0,100.0,3,
Jayde's Deli & Cafe,Blueberry Mint Lemonade,6.0,100.0,5,
Jayde's Deli & Cafe,Green & Glowing Smoothie,14.0,88.0,9,
Jayde's Deli & Cafe,Hibiscus Berry Smoothie,14.0,93.0,16,
Jayde's Deli & Cafe,Golden Banana Smoothie,14.0,100.0,4,
Jayde's Deli & Cafe,Date Night Smoothie,14.0,100.0,4,
Jayde's Deli & Cafe,The Warrior Smoothie,16.0,,0,
Jayde's Deli & Cafe,Fountain of Youth Smoothie,16.0,100.0,3,
Jayde's Deli & Cafe,Immunity Blast Smoothie,15.0,100.0,3,
Jayde's Deli & Cafe,Single Chocolate Croissant,5.5,100.0,6,
Jayde's Deli & Cafe,Single Croissant,5.5,,0,
Jayde's Deli & Cafe,Jaydes Chocolate Chip Cookies,14.0,100.0,8,
Jayde's Deli & Cafe,Fresh Baked Baguette,5.5,,0,
Jayde's Deli & Cafe,Jayde's Chocolate Croissants,18.5,,0,
Jayde's Deli & Cafe,Single Blueberry Muffin,3.5,,0,
Jayde's Deli & Cafe,Jayde's Butter Croissants,18.5,100.0,4,
Jayde's Deli & Cafe,Single Cranberry Orange Scone,5.5,,0,
Jayde's Deli & Cafe,Jayde's Blueberry Muffins,15.0,,0,
Jayde's Deli & Cafe,Intelligentsia Coffee,15.99,,0,
Jayde's Deli & Cafe,Birch Benders Pancake & Waffle Mix,6.99,,0,
Jayde's Deli & Cafe,Miss Jones Org Chocolate Cake Mix,11.99,,0,
Jayde's Deli & Cafe,Bob's Red Mill GF Rolled Oats,9.99,,0,
Jayde's Deli & Cafe,Wholesome Org Cane Sugar,7.99,,0,
Jayde's Deli & Cafe,Malibu Honey,13.99,,0,
Jayde's Deli & Cafe,Wild West Malibu Strawberry Preserves,12.99,,0,
Jayde's Deli & Cafe,Miss Jones Vanilla Cake Mix,11.99,,0,
Jayde's Deli & Cafe,Rumford Baking Powder,4.99,,0,
Jayde's Deli & Cafe,Chicas Corn Chips,6.99,,0,
Jayde's Deli & Cafe,Bob's Red Mill GF Baking Soda,3.99,,0,
Tender Greens Westwood,grilled steak plate,18.65,90.0,891,229
Tender Greens Westwood,mac & cheese,17.75,,0,
Tender Greens Westwood,pacific bowl with katsu chicken,17.35,90.0,404,1133
Tender Greens Westwood,grilled salmon plate,19.35,94.0,716,304
Tender Greens Westwood,pacific bowl with grilled salmon,19.25,94.0,316,1144
Tender Greens Westwood,grilled chipotle barbeque chicken plate,16.95,91.0,296,183
Tender Greens Westwood,grilled salt & pepper chicken plate,16.95,91.0,315,186
Tender Greens Westwood,grilled steak,10.25,90.0,185,229
Tender Greens Westwood,thai bowl with grilled steak,19.55,92.0,66,701
Tender Greens Westwood,seared tuna nicoise salad,18.65,91.0,126,678
Tender Greens Westwood,grilled chipotle bbq chicken salad,16.85,88.0,224,643
Tender Greens Westwood,grilled mediterranean steak salad,17.85,95.0,203,746
Tender Greens Westwood,chicken pesto sandwich,12.85,93.0,63,1109
Tender Greens Westwood,mashed potatoes,5.45,92.0,175,315
Tender Greens Westwood,seared tuna plate,19.35,89.0,150,179
Tender Greens Westwood,seasonal vegetables,5.45,91.0,148,176
Tender Greens Westwood,grilled chicken cobb salad,17.35,91.0,98,663
Tender Greens Westwood,buttermilk fried chicken plate,17.45,90.0,216,297
Tender Greens Westwood,harvest chicken,17.25,92.0,84,1019
Tender Greens Westwood,california bowl with grilled salmon,19.25,92.0,149,1166
Tender Greens Westwood,short rib,20.65,100.0,18,970
Tender Greens Westwood,tender burger plate,15.65,100.0,3,1010
Tender Greens Westwood,6 pack cookies,6.75,93.0,107,
Tender Greens Westwood,quart of rustic chicken soup,14.95,89.0,59,
Tender Greens Westwood,grilled flank steak,41.0,92.0,41,
Tender Greens Westwood,quart of mashed potatoes,13.0,95.0,23,
Tender Greens Westwood,grilled steak family meal,69.95,88.0,9,
Tender Greens Westwood,quart of roasted tomato soup,14.95,100.0,7,
Tender Greens Westwood,grilled salt & pepper chicken,35.0,100.0,5,
Tender Greens Westwood,grilled chipotle bbq chicken,35.0,100.0,3,
Tender Greens Westwood,grilled salmon family meal,73.25,100.0,11,
Tender Greens Westwood,gravy,11.75,85.0,7,
Tender Greens Westwood,grilled salt & pepper chicken family meal,64.25,85.0,7,
Tender Greens Westwood,grilled chipotle bbq chicken family meal,64.25,,0,
Tender Greens Westwood,halfpan bolognese,57.45,,0,
Tender Greens Westwood,bolognese family meal,66.95,,0,
Tender Greens Westwood,mac & cheese,17.75,,0,
Tender Greens Westwood,grilled salmon,43.0,,0,
Tender Greens Westwood,romaine hearts,21.0,,0,
Tender Greens Westwood,baby arugula,21.0,,0,
Tender Greens Westwood,baby spinach,21.0,,0,
Tender Greens Westwood,quart of pasta pearls,21.0,,0,1528
Tender Greens Westwood,quart of farro salad,21.0,,0,1548
Tender Greens Westwood,grilled steak plate,18.65,90.0,891,229
Tender Greens Westwood,short rib,20.65,100.0,14,970
Tender Greens Westwood,grilled salmon plate,19.35,94.0,716,304
Tender Greens Westwood,grilled chipotle barbeque chicken plate,16.95,91.0,296,183
Tender Greens Westwood,buttermilk fried chicken plate,17.45,90.0,216,297
Tender Greens Westwood,grilled salt & pepper chicken plate,16.95,91.0,315,186
Tender Greens Westwood,seared tuna plate,19.35,89.0,150,179
Tender Greens Westwood,grilled shrimp plate,19.55,91.0,12,146
Tender Greens Westwood,baked falafel,14.95,80.0,5,82
Tender Greens Westwood,thai bowl with grilled steak,19.55,92.0,66,701
Tender Greens Westwood,pacific bowl with katsu chicken,17.35,90.0,404,1133
Tender Greens Westwood,pacific bowl with grilled salmon,19.25,94.0,316,1144
Tender Greens Westwood,california bowl with chipotle bbq chicken,17.35,92.0,83,1027
Tender Greens Westwood,longevity bowl with roasted maitaike mushroom,16.65,87.0,33,1184
Tender Greens Westwood,california bowl with grilled salmon,19.25,92.0,149,1166
Tender Greens Westwood,thai bowl with grilled shrimp,19.55,91.0,35,644
Tender Greens Westwood,happier vegan with baked falafel,15.65,91.0,37,1449
Tender Greens Westwood,longevity bowl with grilled salmon,18.75,81.0,11,1324
Tender Greens Westwood,bolognese pasta,14.55,91.0,12,1156
Tender Greens Westwood,nonna's pasta (vegetarian),12.45,,0,726
Tender Greens Westwood,chicken pesto sandwich,12.85,93.0,63,1109
Tender Greens Westwood,fried chicken sandwich,12.55,90.0,30,1027
Tender Greens Westwood,tomato mozzarella sandwich,11.95,94.0,19,1361
Tender Greens Westwood,avocado toast,10.45,87.0,8,515
Tender Greens Westwood,salami & provolone sandwich,12.45,100.0,5,1296
Tender Greens Westwood,tender burger,12.85,,0,806
Tender Greens Westwood,chipotle chicken sandwich,12.85,,0,938
Tender Greens Westwood,harvest chicken,17.25,92.0,84,1019
Tender Greens Westwood,grilled chipotle bbq chicken salad,16.85,88.0,224,643
Tender Greens Westwood,grilled mediterranean steak salad,17.85,95.0,203,746
Tender Greens Westwood,italian chop,17.65,100.0,4,843
Tender Greens Westwood,grilled chicken cobb salad,17.35,91.0,98,663
Tender Greens Westwood,seared tuna nicoise salad,18.65,91.0,126,678
Tender Greens Westwood,salmon salad,17.85,,0,900
Tender Greens Westwood,rustic chicken soup - cup,6.25,91.0,122,91
Tender Greens Westwood,roasted tomato soup - cup,6.25,86.0,120,207
Tender Greens Westwood,rustic chicken soup - bowl,10.95,88.0,85,182
Tender Greens Westwood,green pozole - cup,6.25,100.0,35,123
Tender Greens Westwood,green pozole - bowl,10.95,95.0,22,245
Tender Greens Westwood,roasted tomato soup - bowl,10.95,94.0,35,415
Tender Greens Westwood,kids grilled salt & pepper chicken,7.85,88.0,17,
Tender Greens Westwood,kids grilled steak,7.85,85.0,42,
Tender Greens Westwood,kids fried chicken,7.85,82.0,52,
Tender Greens Westwood,kids grilled cheese,7.85,81.0,22,
Tender Greens Westwood,kids mac & cheese,7.85,,0,786
Tender Greens Westwood,kids bolognese,7.85,,0,573
Tender Greens Westwood,kids nonna's pasta (vegetarian),7.85,75.0,4,358
Tender Greens Westwood,mashed potatoes,5.45,92.0,175,315
Tender Greens Westwood,grilled steak,10.25,90.0,185,229
Tender Greens Westwood,seasonal vegetables,5.45,91.0,148,176
Tender Greens Westwood,crispy potatoes,5.15,100.0,11,246
Tender Greens Westwood,grilled salmon,10.95,88.0,68,304
Tender Greens Westwood,pasta pearl salad,5.45,90.0,11,382
Tender Greens Westwood,grilled chipotle bbq chicken,7.95,91.0,56,183
Tender Greens Westwood,grilled salt & pepper chicken,7.95,91.0,48,186
Tender Greens Westwood,buttermilk fried chicken,8.65,86.0,60,297
Tender Greens Westwood,grilled shrimp,10.85,92.0,14,146
Tender Greens Westwood,baked falafel,6.95,79.0,29,82
Tender Greens Westwood,seared tuna,10.65,90.0,40,179
Tender Greens Westwood,CA sprouted rice,5.15,100.0,33,182
Tender Greens Westwood,farro salad,5.45,100.0,12,387
Tender Greens Westwood,mac & cheese,5.15,,0,786
Tender Greens Westwood,sushi rice,5.15,,0,251
Tender Greens Westwood,roasted potatoes,5.15,,0,215
Tender Greens Westwood,burger patty,6.75,,0,
Tender Greens Westwood,romaine hearts salad,5.15,97.0,42,346
Tender Greens Westwood,baby arugula salad,5.15,97.0,43,180
Tender Greens Westwood,baby spinach salad,5.15,96.0,27,223
Tender Greens Westwood,baby greens salad,5.15,100.0,15,162
Tender Greens Westwood,chocolate chip cookie,3.25,95.0,370,420
Tender Greens Westwood,olive oil cake,4.65,98.0,183,270
Tender Greens Westwood,flourless chocolate lava cake,4.55,88.0,18,569
Tender Greens Westwood,carrot cake,4.65,91.0,118,450
Tender Greens Westwood,apple cobbler,5.75,60.0,5,447
Tender Greens Westwood,mint lemonade drink,3.25,92.0,258,109
Tender Greens Westwood,the greens drink,4.65,93.0,99,62
Tender Greens Westwood,pineapple basil agua fresca,3.25,88.0,116,92
Tender Greens Westwood,hibiscus tea drink,3.25,93.0,61,80
Tender Greens Westwood,green iced tea drink,3.25,94.0,19,
Tender Greens Westwood,black iced tea drink,3.25,92.0,13,
Tender Greens Westwood,Proud Source Still Water,3.35,85.0,7,
Tender Greens Westwood,Proud Source Sparkling Water,3.35,83.0,12,
Tender Greens Westwood,Verve Flash Brew,4.65,,0,297
Tender Greens Westwood,bottle water,1.75,96.0,27,
Tender Greens Westwood,diet coke,3.25,,0,
Tender Greens Westwood,add on utensils/plates/napkins,0.0,93.0,141,
Cravings,Bacon Cheeseburger,16.99,,0,
Cravings,Breakfast Burrito Sandwich,11.99,100.0,18,
Cravings,Chicken Pesto,15.99,,0,
Cravings,Turkey Sub Sandwich,14.99,,0,
Cravings,Veggie Omelette,15.99,,0,
Cravings,Mediterranean,12.99,,0,
Cravings,Leafy Mixed Greens,12.99,,0,
Cravings,Shish Kebab,19.99,100.0,3,
Cravings,Ground Sirloin,19.99,,0,
Cravings,Chicken Breast,18.99,100.0,3,
Cravings,Ground Chicken,19.99,,0,
Cravings,Salmon Kebab,21.99,66.0,6,
Cravings,Chicken Breast and Ground Sirlon,23.99,,0,
Cravings,Chicken Breast and Beef Shish Kebab,23.99,100.0,3,
Cravings,Shish Kebab and Ground Sirloin,23.99,,0,
Cravings,Chicken Pesto,15.99,,0,
Cravings,Tuna Sub Sandwich,14.99,100.0,3,
Cravings,Turkey Sub Sandwich,14.99,,0,
Cravings,Grilled Chicken Breast Pita,14.99,100.0,4,
Cravings,Chicken Quesadilla,14.99,,0,
Cravings,Ground Chicken Kabob Wrap,16.99,,0,
Cravings,Grilled Beef Steak Pita,15.99,,0,
Cravings,Ground Sirloin Kabob Wrap,16.99,,0,
Cravings,Falafel Pita,12.99,100.0,3,
Cravings,Gyro,15.99,,0,
Cravings,Ham Sub Sandwich,13.99,,0,
Cravings,Falafel Plate,16.99,,0,
Cravings,Falafel Pita,12.99,,0,
Cravings,Veggie Kebab,15.99,,0,
Cravings,Garden Burger,14.99,,0,
Cravings,Bacon Cheeseburger,16.99,,0,
Cravings,Cheeseburger,14.99,100.0,3,
Cravings,Hamburger,13.99,,0,
Cravings,Garden Burger,16.99,,0,
Cravings,Turkey Burger,16.99,66.0,3,
Cravings,Chicken Breast Curry Plate,17.99,,0,
Cravings,Chicken Burrito,16.99,,0,
Cravings,Spicy Chicken Breast Plate,17.99,,0,
Cravings,Falafel Plate,16.99,,0,
Cravings,Gyro Plate,18.99,,0,
Cravings,Chicken Tostadas,17.99,,0,
Cravings,Chicken Tenders,14.99,,0,
Cravings,Breakfast Burrito Sandwich,11.99,100.0,18,
Cravings,Fresh Croissant Sandwich,11.99,66.0,3,
Cravings,Egg and Cheese Sandwich,7.99,100.0,3,
Cravings,Bagel and Cream Cheese Sandwich,4.99,100.0,11,
Cravings,Veggie Omelette,15.99,,0,
Cravings,Scrambled Eggs and Potatoes,10.99,,0,
Cravings,Denver Omelette,15.99,,0,
Cravings,House Coffee,2.99,100.0,3,
Cravings,Espresso,2.99,,0,
Cravings,Cappuccino,5.99,,0,
Cravings,Cafe Americano,4.99,,0,
Cravings,Cafe Latte,5.99,,0,
Cravings,Vanilla Latte,6.49,,0,
Cravings,Green Tea Latte,6.49,,0,
Cravings,Cafe Mocha,6.49,,0,
Cravings,Hot Cocoa,4.99,,0,
Cravings,Hot Tea,2.99,,0,
Cravings,Iced Vanilla Latte,6.99,,0,
Cravings,Iced Coffee,4.99,100.0,4,
Cravings,Iced Mocha,6.99,,0,
Cravings,Iced Caramel Macchiato,6.99,,0,
Cravings,Iced Blended Vanilla Latte,6.99,,0,
Cravings,Iced Tea,2.99,,0,
Cravings,Iced Blended Mocha,6.99,,0,
Cravings,Iced Blended Green Tea,6.99,,0,
Allegra California Cafe,Rigatoni Allegra,21.85,,0,
Allegra California Cafe,Uffizi,18.4,,0,
Allegra California Cafe,Spaghetti Scampi,23.0,,0,
Allegra California Cafe,Linguine al Salmone,23.0,,0,
Allegra California Cafe,Mario's Grilled Ribeye,36.8,,0,
Allegra California Cafe,Grilled Mahi-Mahi,26.45,,0,
Allegra California Cafe,Stuffed Mushrooms,16.1,,0,
Allegra California Cafe,Burrata,18.4,,0,
Allegra California Cafe,Sweet Potato FF,10.35,,0,
Allegra California Cafe,Caprese Salad,14.95,,0,
Allegra California Cafe,Herb Focaccia,12.65,,0,
Allegra California Cafe,Garlic Parmesean FF,10.35,,0,
Allegra California Cafe,Side House Salad,8.05,,0,
Allegra California Cafe,Side Caesar Salad,6.9,,0,
Allegra California Cafe,French Fries,8.05,,0,
Allegra California Cafe,Calamari,17.25,,0,
Allegra California Cafe,Bruschetta,14.95,,0,
Allegra California Cafe,Mac n' Cheese,16.1,,0,
Allegra California Cafe,House Salad,14.95,,0,
Allegra California Cafe,Chinese Chicken Salad,19.55,,0,
Allegra California Cafe,Santa Fe,20.7,,0,
Allegra California Cafe,Grilled Salmon Salad,23.0,,0,
Allegra California Cafe,Caesar Salad,13.8,,0,
Allegra California Cafe,Italian Chopped,19.55,,0,
Allegra California Cafe,Culver West,19.55,,0,
Allegra California Cafe,Steak Salad,23.0,,0,
Allegra California Cafe,Add Anchovy,2.3,,0,
Allegra California Cafe,Add Chicken,5.75,,0,
Allegra California Cafe,Uffizi,18.4,,0,
Allegra California Cafe,La Mexicana,18.4,,0,
Allegra California Cafe,Genoa,18.4,,0,
Allegra California Cafe,Firenze,18.4,,0,
Allegra California Cafe,Roma,18.4,,0,
Allegra California Cafe,Venezia,16.1,,0,
Allegra California Cafe,Italian Burger,20.7,,0,
